#node	date	numeric date
NODE_0000001	1897-03-03	1897.169681
EPI_ISL_498102	2025-01-01	2025.001370
NODE_0000014	1897-03-03	1897.169681
EPI_ISL_467507	2014-01-01	2014.001370
EPI_ISL_498105	2025-01-01	2025.001370
NODE_0000011	1988-02-28	1988.160840
EPI_ISL_467445	2026-01-01	2026.001370
EPI_ISL_467435	2024-01-01	2024.001366
NODE_0000003	2012-01-01	2012.001366
EPI_ISL_467444	2012-01-01	2012.001366
NODE_0000004	2017-01-01	2017.001370
EPI_ISL_467442	2017-01-01	2017.001370
NODE_0000005	2020-01-01	2020.001366
EPI_ISL_467446	2020-01-01	2020.001366
NODE_0000006	2021-11-19	2021.883978
EPI_ISL_467433	2024-01-01	2024.001366
NODE_0000009	2021-11-24	2021.897151
EPI_ISL_467468	2025-01-01	2025.001370
EPI_ISL_467451	2025-01-01	2025.001370
NODE_0000000	2002-04-07	2002.263694
EPI_ISL_467467	2027-01-01	2027.001370
NODE_0000007	2008-02-11	2008.112348
EPI_ISL_467524	2024-01-01	2024.001366
NODE_0000008	2015-01-01	2015.001370
EPI_ISL_495550	2015-01-01	2015.001370
EPI_ISL_495552	2023-01-01	2023.001370
NODE_0000013	2012-10-22	2012.807396
EPI_ISL_467432	2018-01-01	2018.001370
NODE_0000015	2017-03-23	2017.223951
EPI_ISL_467450	2025-01-01	2025.001370
NODE_0000016	2018-09-16	2018.707679
EPI_ISL_467455	2028-01-01	2028.001366
NODE_0000017	2020-04-21	2020.304913
EPI_ISL_467457	2026-01-01	2026.001370
NODE_0000018	2022-01-08	2022.019501
EPI_ISL_467460	2026-01-01	2026.001370
NODE_0000019	2022-01-08	2022.019501
EPI_ISL_467456	2026-01-01	2026.001370
NODE_0000020	2022-01-08	2022.019501
EPI_ISL_467466	2026-01-01	2026.001370
EPI_ISL_467458	2026-01-01	2026.001370
